num_keys,load_factor,insert_16_20,find_16_20_100,find_16_20_50,find_16_20_0,insert_16_40,find_16_40_100,find_16_40_50,find_16_40_0,insert_16_60,find_16_60_100,find_16_60_50,find_16_60_0,insert_16_80,find_16_80_100,find_16_80_50,find_16_80_0,insert_32_20,find_32_20_100,find_32_20_50,find_32_20_0,insert_32_40,find_32_40_100,find_32_40_50,find_32_40_0,insert_32_60,find_32_60_100,find_32_60_50,find_32_60_0,insert_32_80,find_32_80_100,find_32_80_50,find_32_80_0,
1000000,0.8,360.886,1727.02,1406.65,1262.02,426.954,1929.58,1459.43,1329.94,553.93,2209.51,1567.35,1426.31,733.504,2531.86,1771.47,1532.76,181.521,1193.18,1045.29,1011.47,208.575,1351.21,1055.87,1029.85,284.748,1589.32,1154.58,1053.5,540.056,1783.53,1313.56,1068.69,
6000000,0.8,375.373,1134.42,1013.68,961.834,417.3,1344.53,1008.76,1021.05,493.445,1536.14,1161.59,1044.29,658.443,1801.47,1235.59,1103.75,188.925,797.205,714.666,738.38,219.078,941.856,720.414,733.152,320.925,1167.61,842.771,732.626,579.683,1427.01,947.913,756.822,
11000000,0.8,359.929,1078.52,940.688,890.283,392.412,1255.14,976.934,912.201,471.203,1407.36,1041.77,983.178,606.378,1710.67,1212.44,985.066,202.149,818.64,695.385,704.276,239.527,941.314,716.587,718.97,389.576,1185.03,869.068,710.112,670.907,1332.98,913.477,726.088,
16000000,0.8,348.939,1089.11,921.086,887.865,389.773,1235.86,940.99,899.658,457.174,1440.86,1029.68,921.537,584.05,1615.79,1197.74,980.055,176.037,773.057,697.233,673.464,203.236,880.193,706.95,686.179,283.935,1061.32,778.082,694.382,488.352,1275.1,894.377,708.112,
21000000,0.8,345.726,1092.12,903.056,845.052,384.28,1182.79,943.198,881.858,421.667,1348.86,956.852,885.7,577.454,1631,1165.25,955.412,185.867,780.198,690.765,696.615,216.931,919.742,697.087,690.391,319.96,1084.72,796.137,710.736,566.714,1327.55,894.131,693.989,
26000000,0.8,346.787,1047.65,877.141,859.538,380.44,1178.98,923.948,877.411,446.443,1406.39,1000.25,897.807,554.801,1587.26,1068.97,900.61,163.46,718.163,638.019,615.98,194.562,853.053,682.487,661.447,269.103,1040.21,747.705,676.931,452.957,1240.19,841.604,661.383,
31000000,0.8,341.121,1041.36,890.268,831.673,362.557,1145.89,895.531,851.662,421.23,1293.16,938.394,857.65,532.013,1529.24,1050.13,865.69,174.666,725.857,653.591,648.3,195.558,801.801,641.562,641.811,285.532,1029.47,741.478,651.636,501.313,1194.69,820.074,658.815,
36000000,0.8,341.893,1030.81,884.977,838.885,376.983,1171.33,914.852,870.087,443.17,1355.72,985.909,883.459,567.656,1607.4,1118.61,927.809,172.379,771.5,671.115,655.807,196.156,859.667,673.001,669.287,268.209,1045.2,762.767,676.582,445.385,1214.39,830.535,658.337,
41000000,0.8,340.982,1045.82,873.543,832.289,361.639,1141.85,870.272,816.269,429.013,1340.57,970.26,859.176,532.796,1520.84,1038.53,882.168,172.147,754.304,659.394,645.354,200.166,846.201,660.587,658.356,279.148,1024.26,741.163,653.83,501.096,1253.55,860.326,685.224,
46000000,0.8,340.075,1039.76,858.816,818.796,365.636,1140.19,899.589,840.549,439.301,1356.3,978.263,888.831,556.238,1572.26,1108.06,905.616,171.189,750.837,667.921,640.69,194.453,845.407,683.622,662.981,256.587,998.679,716.319,647.5,434.98,1180.39,819.284,666.747,
51000000,0.8,342.41,1043.14,867.8,819.971,366.998,1129.11,881.655,842.371,422.227,1281.86,916.826,841.905,539.131,1522.94,1065.09,873.345,175.921,753.689,674.84,647.973,199.09,850.801,666.35,665.849,282.454,1049.98,761.303,675.492,475.005,1165.94,819.921,657.902,
56000000,0.8,335.892,1027.53,863.102,820.032,369.197,1148.03,874.764,850.788,429.976,1308.71,933.51,856.833,535.632,1529.4,1058.24,883.926,169.593,749.904,657.652,641.774,177.999,747.775,602.488,601.577,262.611,1016.64,731.061,669.376,439.354,1206.56,830.564,666.785,
61000000,0.8,325.769,984.385,838.211,789.065,357.389,1103.64,855.645,810.292,425.436,1256.33,929.208,861.693,525.916,1485.88,1032.01,870.298,170.403,722.9,644.062,629.218,194.968,837.887,644.454,637.391,275.689,1009.3,736.223,667.984,455.735,1175.55,814.191,645.162,
66000000,0.8,339.38,1029.04,869.236,829.644,373.845,1168.09,891.36,851.681,438.678,1335.44,971.936,881.39,542.354,1533.08,1071.88,894.465,169.172,745.631,654.135,643.707,194.29,852.216,675.057,667.591,265.829,1033.82,748.015,674.204,443.705,1219.69,851.269,681.644,
71000000,0.8,334.882,1024.01,859.116,812.141,368.718,1145.05,883.355,829.459,432.586,1308.74,973.594,876.524,533.539,1496.89,1031.36,875.867,175.359,750.505,654.247,649.384,198.768,856.211,679.215,665.879,273.705,1034.04,748.639,662.711,468.244,1223.85,836.791,673.401,
