num_keys,load_factor,insert_16_20,find_16_20_100,find_16_20_50,find_16_20_0,insert_16_40,find_16_40_100,find_16_40_50,find_16_40_0,insert_16_60,find_16_60_100,find_16_60_50,find_16_60_0,insert_16_80,find_16_80_100,find_16_80_50,find_16_80_0,insert_32_20,find_32_20_100,find_32_20_50,find_32_20_0,insert_32_40,find_32_40_100,find_32_40_50,find_32_40_0,insert_32_60,find_32_60_100,find_32_60_50,find_32_60_0,insert_32_80,find_32_80_100,find_32_80_50,find_32_80_0,
1000000,0.8,2057.78,2859.63,2575.32,2566.52,2221.92,3195.56,2586.24,2567.87,2788.24,4198.46,3184.1,2973.7,3065.26,4839.26,3516.61,2973.7,1570.6,2435.32,2041.74,1948.06,1724.93,2799.78,2054.19,1944.96,1937.29,3410.98,2273.72,1946.51,2182.31,4168,2568.55,1945.34,
6000000,0.8,2922.14,4352.21,3850.55,3826.16,3162.94,4934.21,3874.48,3824.66,3766.23,6311.26,4547.79,4193.35,4168.12,7446.15,5035.12,4152.64,2019.37,3211.67,2671.98,2550.77,2210.97,3715.52,2671.49,2539.93,2544.79,4653.25,3007.89,2544.24,2881.29,5834.29,3456.25,2572.27,
11000000,0.8,2943.22,4374.75,3793.41,3727.6,3193.74,4981.31,3810.5,3720.11,3539.73,5859.48,4098.51,3723.07,4003.24,7137.67,4645.87,3755.48,1750.09,2733.1,2262.7,2159.71,1948.87,3207.68,2278.35,2165.33,2262.82,4050.6,2572.05,2179.47,2610.47,5141.28,2968.77,2187.95,
16000000,0.8,2860.61,4238.09,3629.42,3537.39,3072.82,4780.48,3616.31,3501.48,3547.84,5820.67,3974.81,3557.36,4031.16,7088.42,4488.65,3569.23,1706.87,2588.46,2133.63,2031.97,1901.55,3034.04,2141.03,2030.51,2236.4,3844.45,2414.06,2035.35,2567.4,4873.07,2775.95,2033.39,
21000000,0.8,2790.15,4123.42,3514.2,3412.96,3077.6,4750.7,3544.94,3415.41,3388.93,5556.32,3781.43,3389.33,3944.6,6934.87,4344.88,3432.04,1654.75,2487.82,2046.57,1945.29,1846.79,2914.12,2050.19,1942.71,2171.31,3694.3,2311.52,1945.82,2565.79,4730.75,2676.56,1953.05,
26000000,0.8,2744.02,4059.51,3444.38,3332.98,3038.03,4693.62,3478.55,3341.66,3421.76,5587.73,3764.03,3344.48,3880.67,6820.12,4248.06,3345.1,1623.35,2428.8,1996.81,1897.02,1831.41,2858.56,2007.61,1896.99,2156.09,3619.63,2259.39,1898.48,2531.46,4629.19,2611.59,1901.53,
31000000,0.8,2726.93,4033.23,3406.56,3286.77,3005.39,4638.04,3430.3,3286.7,3425.85,5576.14,3732.48,3300.85,3869.11,6780.92,4206.63,3298.37,1608.82,2393.55,1964.6,1864.5,1813.19,2823.94,1975.69,1865.82,2144.71,3574.58,2224.37,1866.08,2513.69,4560.97,2566.24,1866.89,
36000000,0.8,2723.77,4011.26,3380.51,3260.4,3001.41,4627.59,3406.02,3252.35,3397.23,5522.33,3688.39,3261.73,3891.98,6810.06,4180.79,3265.25,1597.73,2370.14,1942.76,1840.7,1812.36,2794.41,1952.82,1842.09,2132.85,3536.56,2196.87,1841.63,2502.08,4512.88,2535.43,1842.4,
41000000,0.8,2699.34,3984.38,3350.66,3228.18,2969.07,4579.56,3369.61,3220.54,3369.26,5494.51,3661.35,3229.01,3838.95,6737.52,4147.02,3231.85,1589.63,2350.04,1923.47,1822.48,1790.79,2764.54,1930.94,1821.36,2122.99,3509.27,2177.05,1823.31,2498.99,4478.79,2511.78,1824.05,
46000000,0.8,2668.68,3953.8,3322.28,3198.42,2970.95,4582.04,3358.17,3204.17,3340.1,5457.11,3633.4,3200.36,3841.67,6733.9,4123.35,3209,1580.03,2332.84,1907.45,1807.58,1786.64,2750.41,1918.02,1807.72,2124.57,3490.32,2162.35,1809.19,2483.41,4453.75,2494.97,1808.3,
51000000,0.8,2664.86,3943.43,3307.39,3180.38,2941.85,4550.49,3338.18,3183.69,3326.32,5438.14,3618.32,3184.34,3804.46,6694.63,4097.19,3188.05,1573.5,2321.44,1896.48,1796.32,1781.12,2735.83,1905.8,1795.75,2113.54,3472.4,2148.62,1796.3,2488.07,4440.31,2480.83,1798.05,
56000000,0.8,2656.99,3933.19,3296.57,3168.84,2949.72,4553.04,3328.51,3169.87,3318.22,5410.37,3601.18,3169.46,3802.71,6689.68,4084.91,3174.26,1571.87,2312.4,1887.38,1786.86,1776.95,2725.23,1897.44,1787.1,2103.64,3457.12,2137.9,1787.21,2484.81,4423.27,2470.41,1788.89,
61000000,0.8,2651.17,3927.91,3286.67,3154.29,2936.83,4540.56,3315.34,3155.66,3323.52,5428.12,3596.26,3158.02,3783.58,6672.53,4071.54,3161.79,1565.92,2303.77,1879.01,1779.08,1774.03,2715.26,1888.51,1779.57,2101.84,3446.12,2128.8,1779.6,2475.41,4409.55,2459.51,1779.83,
66000000,0.8,2641.42,3917.24,3275.14,3142.25,2931.98,4532.79,3305.63,3143.67,3328.55,5436.88,3591.86,3148.42,3788.11,6667.13,4062.24,3150.82,1564.56,2296.5,1871.17,1772.08,1767.21,2705.14,1880.69,1771.48,2102.82,3438.99,2120.53,1773.22,2481.51,4398.24,2451.61,1772.61,
71000000,0.8,2638.07,3912.91,3267.74,3133.52,2927.84,4531.17,3298.79,3134.82,3312.12,5418.1,3581.94,3139.09,3777.86,6657.38,4049.93,3138.64,1559.29,2290.66,1866.04,1766.81,1771.81,2701.11,1875.6,1767.4,2095.3,3427.14,2114.7,1767.14,2481.5,4391.18,2443.9,1767.48,
76000000,0.8,2635.81,3908,3259.17,3124.7,2919.69,4524.29,3290.99,3125.49,3304.17,5413.87,3574.33,3129.77,3769.46,6656.99,4044.38,3131.39,1559.55,2284.65,1860.21,1761.65,1762.66,2693.58,1869.87,1760.54,2095.54,3420.38,2108.15,1761.7,2474.04,4380.24,2437.04,1762.64,
81000000,0.8,2630.27,3902.24,3250.83,3116.84,2913.35,4518.33,3283.37,3118.09,3311.86,5419.4,3569.45,3119.54,3759.59,6640.77,4035.16,3121.97,1554.92,2277.06,1855.16,1757.75,1764.9,2688.53,1864.7,1757.3,2093.37,3414.69,2103.4,1757.57,2478.6,4375.81,2430.9,1757.11,
86000000,0.8,2626.38,3898.2,3246.59,3111.9,2915.48,4517.43,3275.92,3110.92,3299.52,5408.37,3560.95,3116.21,3770.12,6652.81,4031.35,3117.62,1555.7,2275.27,1850.58,1752.97,1762.68,2682.61,1860.48,1753.54,2093.71,3407.1,2097.85,1753.59,2476.04,4369.34,2425.14,1754.1,
91000000,0.8,2624.86,3894.93,3238.6,3105.72,2907.52,4510.41,3272.9,3107.1,3291.51,5400.78,3558.37,3106.39,3764.79,6650.09,4025.33,3110.2,1556.72,2271.36,1848.37,1751.44,1763.43,2680.37,1858.41,1751.56,2104.76,3408.73,2095.24,1751.48,2497.32,4368.63,2424.12,1752.68,
96000000,0.8,2623.74,3894.65,3235.93,3100.94,2915.24,4512.11,3268.3,3103.12,3295.97,5405.14,3551.32,3103.82,3761.7,6657.86,4024.45,3106.85,1556.84,2266.96,1844.18,1748.32,1766.23,2675.35,1853.34,1747.25,2102.5,3401.43,2090.52,1747.74,2487.62,4362.01,2416.85,1747.97,
