num_keys,load_factor,insert_1,find_1_100,find_1_50,find_1_0,insert_8,find_8_100,find_8_50,find_8_0,insert_16,find_16_100,find_16_50,find_16_0,insert_32,find_32_100,find_32_50,find_32_0,
1000000,0.9,4324.6,19036.3,16954.2,14641.1,4175.96,9844.38,7756.65,6450.21,3483.68,6647.8,4860.94,3963.32,3128.07,5969.21,4688.25,4040.39,
6000000,0.9,3149.8,10647.6,9125.33,7628.4,5715.23,11618.8,9169.6,7523.59,4742.79,8228.3,6004.07,4813.02,3513.58,6320.11,5060.35,4309.63,
11000000,0.9,2350.73,7264.62,6094.17,4968.4,4953.62,10558.5,8251.16,6705.9,4446.91,7690.57,5631.85,4528.36,3210.61,5612.72,4505.38,3833.21,
16000000,0.9,2159.47,6594.5,5517.89,4480.16,4669.55,10087.2,7843.88,6353.43,4384.88,7601.56,5603.77,4499.38,3236.29,5364.07,4312.01,3664.49,
21000000,0.9,2077.68,6311.84,5273.02,4274.33,4528.26,9860.95,7645.61,6177.8,4292.51,7494.72,5517.01,4436.81,3182.75,5168.82,4159.8,3533.39,
26000000,0.9,2025.51,6156.5,5137.31,4160.01,4445.02,9725.97,7528.95,6078.09,4182.4,7324.15,5409.28,4347.78,3101.66,5012.26,4036.79,3433.07,
31000000,0.9,1990.42,6050.45,5049.36,4086.86,4380.02,9623.14,7443.86,6002.82,4146.24,7273.95,5386.06,4339.72,3072.37,4937.12,3979.94,3381.49,
36000000,0.9,1974.97,5984.65,4990.88,4037.24,4344.27,9559.3,7387.63,5955.36,4112.35,7241.54,5377.79,4328.84,3054.2,4890.01,3942.79,3344.71,
41000000,0.9,1960.24,5932.15,4946.27,4000.55,4300.94,9498.96,7336.52,5911.13,4071.11,7180.48,5335.98,4298.48,3024,4835.58,3900.58,3310.55,
46000000,0.9,1949.87,5894.02,4914.44,3973.28,4280.15,9462.61,7308.41,5887.38,4033.75,7130.46,5302.77,4271.07,3009.92,4804.43,3876.02,3288.5,
51000000,0.9,1937.73,5863.44,4888.71,3951.5,4255.67,9429.13,7280.64,5862.75,4054.47,7179.98,5354.54,4302.48,3025.28,4796.34,3866.58,3276.58,
56000000,0.9,1933.98,5840.19,4868.68,3934.49,4240.29,9399.22,7258.86,5842.12,4009.47,7102.83,5292.66,4243.22,2991.37,4761.11,3839.98,3256.57,
61000000,0.9,1927.97,5819.69,4851.12,3919.87,4219.27,9367.43,7238.81,5825.83,3988.43,7084.03,5270.59,4228.05,2990.35,4750.12,3831.23,3247.01,
66000000,0.9,1922.63,5803.4,4837.01,3907.88,4213.12,9357.71,7225.52,5812.92,3973.3,7083.23,5278.24,4228.57,2972.11,4730.26,3815.08,3232.79,
71000000,0.9,1917.53,5789.33,4824.88,3897.82,4200.95,9346.61,7212.88,5799.31,3984.49,7079.14,5259.54,4216.39,2971.2,4719.07,3803.59,3221.53,
76000000,0.9,1915.8,5778.43,4815.05,3887,4194.55,9338.75,7204.86,5790.33,3948.53,7030.42,5257.92,4200.34,2963.97,4708.86,3795.33,3211.31,
81000000,0.9,1908.45,5766.6,4805.89,3881.73,4184.08,9324.83,7193.34,5782.74,3953.29,7069.08,5263.12,4200,2967.35,4704.51,3788.33,3207.19,
86000000,0.9,1911.44,5759.38,4799.16,3875.09,4172.07,9312.56,7185.21,5771.53,3953.89,7070.11,5261.26,4194.71,2967.7,4698.48,3787.31,3207.9,
91000000,0.9,1909.42,5751.29,4792.05,3869.78,4167.42,9305.56,7176.72,5763.52,3935.28,7043.39,5245.62,4171.99,2951.55,4686.77,3770.54,3191.3,
96000000,0.9,1904.01,5744.31,4786.58,3864.21,4165.41,9306.78,7176.7,5760.97,3926.45,7046.38,5236.96,4167.44,2960.49,4685.86,3766.38,3188.74,
