num_keys,load_factor,insert_1,find_1_100,find_1_50,find_1_0,insert_8,find_8_100,find_8_50,find_8_0,insert_16,find_16_100,find_16_50,find_16_0,insert_32,find_32_100,find_32_50,find_32_0,
1000000,0.8,1326.2,5751.46,4962.21,4035.49,2160.39,7045.27,5467.97,4567.64,2324.16,5812.76,4784.58,4182.11,2062.35,3620.92,3361.62,3180.05,
6000000,0.8,807.534,2467,2075.66,1635.51,1417.05,4126.39,3427.11,2916.15,1503.54,4286.95,3729.27,3329.76,1344.27,2415.23,2252.92,2120.83,
11000000,0.8,772.163,2327.32,1958.85,1541.4,1361.85,3904.26,3248.1,2763.34,1444.14,4098.23,3574.06,3193.09,1280.98,2336.89,2180.58,2052.35,
16000000,0.8,761.965,2281.16,1918.64,1509.58,1342.78,3829.94,3188.45,2713.66,1424.77,4022.41,3510.61,3137.61,1257.55,2306.92,2153.6,2028.4,
21000000,0.8,755.723,2258.22,1898.73,1493.6,1332.5,3792.55,3159.28,2688.56,1411.57,3983.8,3478.67,3109.22,1246.15,2293.99,2140.74,2015.02,
26000000,0.8,751.913,2244.54,1887.65,1484.75,1328.07,3770,3140.85,2672.64,1403.84,3956.23,3456.34,3089.75,1238.98,2285.06,2132.24,2007.34,
31000000,0.8,749.346,2235.26,1879.76,1478.39,1322.33,3756.52,3129.74,2663.32,1399.45,3939.96,3443.92,3078.89,1235.13,2279.73,2127.77,2003.63,
36000000,0.8,747.634,2229.51,1873.95,1474.17,1319.13,3746.13,3121.15,2657.07,1396.38,3927.29,3434.17,3070.9,1231.04,2275.44,2124.45,2000.5,
41000000,0.8,746.627,2224.34,1870.01,1470.65,1316.9,3738.02,3115.27,2651.19,1393.65,3917.95,3426.25,3064.8,1228.09,2271.16,2121.11,1997.9,
46000000,0.8,745.604,2221.16,1867.37,1468.42,1315.54,3732.29,3109.9,2646.7,1392.29,3910.26,3421.24,3059.66,1226.39,2268.59,2119.34,1996.04,
51000000,0.8,745.224,2219.23,1865.47,1466.94,1314.3,3727.31,3107.01,2645.01,1390.37,3905.48,3417.41,3056.48,1224.5,2266.85,2117.27,1994.42,
56000000,0.8,744.58,2216.76,1863.16,1465.25,1313.15,3724.01,3104.21,2642.87,1389.29,3900.79,3414.41,3054.03,1223.02,2265.4,2116,1993.43,
61000000,0.8,744.255,2215.15,1862.34,1464.5,1312.37,3720.8,3102.44,2641.63,1386.3,3896.52,3410.47,3051.65,1221.93,2264.56,2115.45,1993.05,
66000000,0.8,743.968,2213.91,1861.18,1463.78,1311.72,3718.95,3100.63,2640.02,1387.33,3892.57,3407.93,3049.79,1221.42,2263.19,2114.55,1992.72,
71000000,0.8,743.754,2212.41,1860.17,1462.69,1311.07,3716.57,3099.85,2639.11,1386.66,3890.75,3406.33,3048.36,1220.41,2261.67,2113.56,1991.65,
76000000,0.8,743.378,2211.72,1859.23,1462.07,1310.64,3715.31,3098.44,2638.17,1386.27,3887.47,3404.56,3047.16,1219.72,2261.21,2113.14,1991.38,
81000000,0.8,743.331,2211.86,1858.58,1461.5,1310.05,3713.88,3097.83,2637.88,1385.37,3885.64,3403.8,3046.6,1219.23,2260.75,2112.81,1991.12,
86000000,0.8,743.332,2210.98,1858.19,1461.43,1309.6,3712.1,3096.68,2637.19,1384.95,3883.62,3402.59,3045.57,1218.74,2259.94,2112.66,1991.06,
91000000,0.8,743.247,2210.44,1857.88,1461.12,1309.6,3711.33,3096.03,2636.94,1384.77,3881.7,3401.36,3045.2,1218.54,2259.76,2112.56,1991.25,
96000000,0.8,743.175,2210.46,1857.4,1461.13,1309.82,3711.01,3096.51,2637.29,1384.51,3881.78,3401.65,3045.38,1217.85,2258.88,2111.97,1990.98,
