num_keys,load_factor,insert_16_20,find_16_20_100,find_16_20_50,find_16_20_0,insert_16_40,find_16_40_100,find_16_40_50,find_16_40_0,insert_16_60,find_16_60_100,find_16_60_50,find_16_60_0,insert_16_80,find_16_80_100,find_16_80_50,find_16_80_0,insert_32_20,find_32_20_100,find_32_20_50,find_32_20_0,insert_32_40,find_32_40_100,find_32_40_50,find_32_40_0,insert_32_60,find_32_60_100,find_32_60_50,find_32_60_0,insert_32_80,find_32_80_100,find_32_80_50,find_32_80_0,
1000000,0.9,659.923,2970.08,2026.52,1654.07,730.722,3276.09,2132.71,1750.12,854.362,3648.1,2287.08,1874.04,1079.36,4184.07,2545.74,2036.72,323.371,2094.28,1723.56,1578.2,361.807,2326.78,1767.15,1634.41,460.952,2688.06,1913.7,1717.78,673.361,3080.61,2166.36,1809.12,
6000000,0.9,878.21,2550.22,2237.18,2176.67,952.143,2909.9,2303.39,2230.53,1098.22,3398.93,2521.23,2287.29,1336.42,3944.1,2811.61,2317.79,457.009,1399.83,1242.03,1234.57,519.808,1612.47,1262.61,1244.3,723.885,1964.86,1425.77,1251.05,1130.72,2294.92,1592.23,1252.17,
11000000,0.9,731.756,2332.98,1802.18,1589.6,783.911,2605.88,1869.44,1663.39,881.28,2958.87,2010.97,1759.74,1061.13,3418.7,2264.23,1870.48,371.512,1321.68,1106.23,1031.45,409.098,1482.13,1130.82,1065.03,511.384,1733.12,1231.71,1113.85,731.25,2019.78,1402.5,1164.82,
16000000,0.9,757.409,2311.36,1860.9,1690.56,812.402,2590.27,1925.73,1762.65,914.215,2958.45,2075.78,1854.67,1101.33,3426.31,2338.44,1953.64,431.299,1333.59,1180.35,1163.62,482.772,1522.24,1197.47,1179.44,641.787,1827.36,1334.1,1196,988.759,2152.44,1501.94,1202.12,
21000000,0.9,769.511,2298.08,1880.36,1727.79,824.637,2580.51,1942.25,1798.05,927.894,2953.28,2096.66,1885.71,1118.97,3427.57,2362.33,1977.94,394.236,1307.68,1130.78,1085.58,435.556,1475.2,1151.04,1112.64,553.137,1738.57,1261.87,1149.46,814.734,2040.28,1432.27,1180.59,
26000000,0.9,714.672,2228.89,1690.31,1474.29,764.671,2488.77,1753.51,1543.15,856.027,2828.06,1885.28,1633.16,1025.86,3266.14,2120.82,1737.8,364.776,1283.95,1058.77,976.237,400.754,1438.58,1083.87,1009.89,497.358,1678.21,1179.17,1060.05,703.199,1956.13,1344.48,1114.14,
31000000,0.9,731.361,2237.06,1747.99,1555.31,782.623,2502.8,1810.42,1624.56,877.113,2850.82,1948.61,1714.69,1053.46,3298.59,2195.21,1816.79,401.043,1303.2,1134.8,1097.01,443.659,1472.86,1153.96,1121.89,567.272,1741.1,1267.95,1154.32,842.932,2046.43,1437.64,1179.41,
36000000,0.9,742.301,2240.89,1781.87,1604.93,794.553,2510.48,1843.61,1674.17,891.368,2864.73,1986.06,1762.72,1072.39,3319.16,2238.45,1861.84,381.008,1289.1,1095.87,1035.7,419.377,1449.21,1117.73,1065.78,526.308,1699.41,1220.52,1108.99,759.414,1987.75,1388.62,1150.91,
41000000,0.9,707.735,2200.31,1659.51,1443.17,757.536,2457.19,1721.76,1510.5,847.134,2791.36,1850.39,1598.71,1015.35,3224.04,2082.13,1701.94,363.134,1274.25,1046.74,961.913,398.418,1427.38,1071.75,995.573,493.44,1664.28,1165.66,1045.64,695.335,1938.8,1328.95,1100.62,
46000000,0.9,720.087,2209.15,1704.49,1504.15,770.466,2469.8,1766.33,1572.27,862.387,2811.03,1899.73,1660.47,1035.91,3250.59,2139.26,1762.56,389.088,1289.83,1109.34,1059.43,428.879,1453.22,1129.7,1087,541.868,1709.4,1236.4,1125.89,790.828,2004.1,1404.84,1160.6,
51000000,0.9,729.4,2215.27,1736.09,1547.96,780.433,2479.68,1797.32,1615.87,873.908,2826.07,1934.24,1704.34,1051.26,3271.46,2179.61,1804.41,375.094,1279.8,1077.35,1010.01,412.25,1436.94,1100.15,1041.19,515.115,1682.03,1199.43,1086.58,736.998,1965.19,1365.93,1132.95,
56000000,0.9,704.061,2186.96,1645.41,1428.61,753.168,2442.03,1707.07,1495.47,841.87,2774.44,1834.49,1582.69,1009.86,3205.07,2063.89,1685.11,362.323,1269.69,1040.48,954.582,397.313,1421.91,1065.47,988.29,491.918,1657.51,1158.68,1038.43,692.082,1930.68,1321.3,1093.64,
61000000,0.9,714.025,2195.63,1681.84,1477.11,763.825,2453.85,1743.09,1544.55,854.084,2791.4,1874.48,1632.53,1026.36,3227.78,2110.29,1734.01,382.55,1283.25,1093.8,1036.21,421.015,1443.52,1115.29,1065.54,528.888,1693.87,1218.1,1107.43,753.718,1982.55,1385.89,1147.83,
66000000,0.9,692.015,2170.28,1599.1,1369.98,740.022,2420.48,1660.35,1435.52,826.572,2746.77,1783.27,1521.5,990.736,3169.97,2004.06,1622.94,371.933,1275.63,1067.45,995.781,408.464,1431.18,1090.67,1027.48,508.91,1673.46,1188.28,1074.08,724.74,1953.31,1353.82,1123.01,
71000000,0.9,702.07,2179.77,1637.71,1420.71,750.675,2433.16,1698.94,1487.17,838.951,2765.21,1825.54,1573.83,1006.82,3193.97,2053.8,1675.75,361.903,1267.37,1037.55,951.247,396.731,1419.1,1062.59,984.709,490.957,1654.19,1155.42,1034.88,690.067,1926.18,1317.45,1090.24,
