num_keys,load_factor,insert_16_20,find_16_20_100,find_16_20_50,find_16_20_0,insert_16_40,find_16_40_100,find_16_40_50,find_16_40_0,insert_16_60,find_16_60_100,find_16_60_50,find_16_60_0,insert_16_80,find_16_80_100,find_16_80_50,find_16_80_0,insert_32_20,find_32_20_100,find_32_20_50,find_32_20_0,insert_32_40,find_32_40_100,find_32_40_50,find_32_40_0,insert_32_60,find_32_60_100,find_32_60_50,find_32_60_0,insert_32_80,find_32_80_100,find_32_80_50,find_32_80_0,
1000000,0.8,1853.84,2948.56,2576.68,2531.92,2045.3,3359.35,2597.24,2533.24,2276.97,3918.79,2781.44,2532.58,2585.51,4692.76,3110.07,2530.61,1164.29,1881.26,1570.54,1507.74,1299.32,2168.21,1580.2,1506.81,1503.89,2663.11,1756.72,1507.74,1720.54,3281.46,1987.71,1506.81,
6000000,0.8,1215.09,2055.06,1678.28,1597.39,1341.44,2408,1697.83,1597.3,1500.14,2921.51,1859.35,1597.04,1685.96,3645.25,2115.6,1597.6,829.279,1145.08,934.39,885.289,949.22,1352.89,939.183,885.41,1144.16,1723.19,1058.78,885.396,1372.9,2212.09,1224.12,885.383,
11000000,0.8,1150.37,1953.94,1587.11,1507.51,1269.17,2294.8,1607.08,1507.63,1418.38,2791.92,1763.56,1507.38,1594.53,3499.2,2008.15,1507.34,792.5,1095.78,892.067,844.578,904.916,1295.46,896.527,844.651,1086.32,1651.58,1012.07,844.578,1298.39,2124.35,1170.21,844.757,
16000000,0.8,1126.93,1916.73,1554.03,1474.77,1242.21,2251.73,1573.61,1474.88,1388.19,2742.19,1727.42,1474.63,1560.67,3442.31,1967.93,1474.75,779.056,1078,876.996,830.04,888.538,1274.52,881.359,830.066,1065.58,1626.08,995.134,830,1270.57,2092.54,1150.77,830.053,
21000000,0.8,1114.74,1897.24,1536.66,1457.7,1228.48,2230.22,1556.07,1457.69,1372.99,2718.07,1708.93,1457.6,1542.68,3414.04,1947.15,1457.75,772.08,1068.73,869.122,822.358,879.94,1263.81,873.598,822.481,1054.46,1613.1,986.346,822.431,1255.93,2075.9,1140.8,822.504,
26000000,0.8,1107.27,1885.58,1526.53,1447.8,1219.65,2216.69,1545.94,1447.86,1362.56,2702.6,1697.97,1447.7,1531.5,3396.78,1935.14,1447.86,767.419,1063.2,864.344,817.899,874.445,1257.43,868.745,817.849,1047.37,1604.65,981.068,817.828,1247.18,2066.5,1134.82,817.865,
31000000,0.8,1101.94,1877.7,1519.56,1441.07,1214.01,2208.08,1539.04,1441.17,1356.28,2692.62,1690.36,1440.95,1524.58,3385.65,1926.92,1441.15,764.556,1059.53,861.218,814.932,870.867,1253.09,865.628,814.928,1042.7,1599.39,977.701,814.93,1241.33,2059.42,1130.83,814.954,
36000000,0.8,1098.64,1872.17,1514.93,1436.52,1210.42,2202.14,1534.43,1436.61,1352.52,2685.57,1685.5,1436.49,1519.63,3378.59,1921.45,1436.48,762.634,1056.74,858.957,812.641,868.136,1249.84,863.291,812.649,1039.32,1595.31,975.108,812.587,1236.67,2054.65,1127.83,812.664,
41000000,0.8,1095.97,1868.02,1511.5,1432.87,1207.31,2197.39,1530.75,1433,1348.5,2680.15,1681.64,1432.8,1515.77,3371.37,1917.05,1432.92,760.811,1054.63,857.224,810.949,866.28,1247.45,861.553,810.952,1036.74,1592.54,973.107,810.957,1233.8,2051.5,1125.62,810.939,
46000000,0.8,1093.39,1865.08,1508.51,1430.13,1204.57,2194.06,1527.94,1430.26,1345.57,2676.21,1678.51,1430.16,1512.73,3367.76,1913.91,1430.29,759.387,1053.09,855.837,809.616,864.753,1245.83,860.198,809.61,1034.71,1590.58,971.662,809.616,1231.43,2049.12,1123.99,809.632,
51000000,0.8,1091.89,1862.92,1506.06,1427.73,1202.68,2190.8,1525.4,1427.87,1343.29,2672.73,1675.89,1427.8,1510.02,3363.79,1911.23,1427.94,758.454,1051.91,854.772,808.627,863.456,1244.13,859.143,808.602,1033.2,1588.54,970.464,808.599,1229.01,2046.33,1122.55,808.592,
56000000,0.8,1090.04,1859.94,1504.06,1426.25,1195.37,2188.43,1523.47,1425.92,1341.61,2670.12,1673.99,1425.99,1508.63,3361.06,1908.96,1425.95,757.522,1050.85,853.894,807.719,862.309,1243.01,858.244,807.758,1031.86,1587.16,969.487,807.782,1227.25,2044.67,1121.56,807.715,
61000000,0.8,1089.04,1858.24,1502.59,1424.45,1194.47,2186.17,1521.77,1424.3,1340.18,2667.81,1672.25,1424.34,1506.32,3358.78,1907.2,1424.24,756.799,1049.93,853.12,807.017,861.364,1241.83,857.474,807.029,1030.85,1585.71,968.601,806.973,1225.73,2043.09,1120.6,807.028,
66000000,0.8,1087.86,1859.35,1501.5,1423.13,1198.6,2184.56,1520.56,1423.18,1339.04,2666.42,1671.03,1423.26,1505.12,3357.51,1905.74,1423.22,756.238,1049.05,852.381,806.369,860.689,1240.9,856.776,806.395,1030.04,1584.72,967.917,806.337,1224.53,2041.86,1119.81,806.367,
71000000,0.8,1087.21,1855.51,1500.39,1422.2,1197.8,2183.05,1519.49,1422.3,1337.7,2664.02,1669.84,1422.23,1504.55,3354.6,1904.43,1422.32,755.708,1048.57,851.89,805.872,860.196,1240.19,856.22,805.877,1029.12,1583.87,967.312,805.87,1223.57,2040.94,1119.07,805.907,
76000000,0.8,1086.35,1854.46,1499.28,1421.23,1196.89,2182.16,1518.57,1421.35,1337.66,2662.65,1668.91,1421.23,1502.89,3352.94,1903.25,1421.34,755.272,1047.96,851.475,805.509,859.571,1239.74,855.927,805.405,1028.4,1583.01,966.799,805.421,1222.92,2040.14,1118.52,805.397,
81000000,0.8,1085.51,1853.26,1498.45,1420.33,1196.12,2181,1517.75,1420.39,1335.98,2661.69,1667.92,1420.4,1501.91,3351.43,1902.17,1420.39,754.887,1047.48,851.048,805.028,859.113,1239.17,855.42,804.977,1027.85,1582.43,966.404,805.01,1222.19,2039.15,1118.09,804.969,
86000000,0.8,1085.36,1852.45,1497.57,1419.51,1195.9,2179.88,1516.84,1419.61,1335.4,2660.55,1666.93,1419.53,1500.98,3350.9,1901.38,1419.59,754.488,1047.04,850.68,804.702,858.741,1238.59,855.047,804.678,1027.32,1581.64,966.007,804.685,1221.59,2038.29,1117.48,804.637,
91000000,0.8,1084.42,1851.53,1496.91,1418.94,1194.85,2179.34,1516.19,1419.05,1334.83,2660.04,1666.39,1418.92,1500.5,3351.46,1900.69,1418.89,754.189,1046.67,850.329,804.327,858.371,1238.24,854.73,804.331,1027,1581.33,965.618,804.327,1221.18,2038.25,1117.36,804.328,
96000000,0.8,1084.02,1850.93,1496.31,1418.38,1194.42,2178.32,1515.7,1418.41,1334.11,2658.72,1665.61,1418.36,1499.94,3349.97,1900,1418.39,753.913,1046.33,850.041,804.084,858.057,1237.88,854.414,804.081,1026.46,1580.9,965.288,804.041,1220.56,2037.73,1116.94,804.075,
