num_keys,load_factor,insert_1,find_1_100,find_1_50,find_1_0,insert_8,find_8_100,find_8_50,find_8_0,insert_16,find_16_100,find_16_50,find_16_0,insert_32,find_32_100,find_32_50,find_32_0,
1000000,0.8,1924.2,8433.18,7309.6,6095.9,2761.04,7315.08,5737.73,4824.91,2712.86,5851.18,4697.27,4058.86,2033.66,4324.9,3968.15,3723.08,
6000000,0.8,973.579,3153.76,2681.02,2136.04,1676.45,4866.99,4029.28,3420.53,1737.6,4863.76,4141.19,3648.43,1652.44,3049.53,2833.22,2660.81,
11000000,0.8,921.563,2918.68,2475.04,1969.45,1596.93,4584.21,3817.41,3252.15,1647.09,4667.27,4001.71,3533.85,1549.14,2933.82,2728.24,2563.03,
16000000,0.8,902.518,2833.23,2404.84,1910.26,1565.72,4480.67,3738.31,3187.15,1613.79,4582.65,3942.62,3488.27,1510.04,2890.31,2688.96,2525.95,
21000000,0.8,892.614,2795.62,2370.38,1883.63,1549.39,4430.1,3699.63,3154.08,1596.24,4538.93,3910.12,3461.99,1489.96,2868.67,2669.77,2506.64,
26000000,0.8,886.838,2772.33,2350.74,1867.3,1540.85,4403.43,3678.73,3135.85,1585.55,4510.12,3890.39,3446.3,1478.18,2856.86,2658.2,2496.2,
31000000,0.8,883.822,2758.68,2338.24,1856.65,1534.62,4384.91,3663.25,3125.23,1578.87,4493.81,3877.73,3438.13,1470.44,2847.71,2649.96,2489.26,
36000000,0.8,881.221,2748.06,2330.57,1849.5,1530.23,4370.55,3653.89,3115.67,1574.06,4478.79,3868.04,3430.58,1465.31,2839.76,2643.78,2484.03,
41000000,0.8,879.383,2740.56,2323.29,1843.81,1527.05,4356.81,3642.93,3108.28,1569.93,4467.15,3860.04,3423.08,1460.28,2835.87,2639.91,2480.83,
46000000,0.8,877.822,2734.02,2317.01,1839.18,1524.11,4348.09,3636.16,3102.36,1567.71,4459.72,3855.46,3420.4,1456.95,2833.53,2637.3,2478.24,
51000000,0.8,877.042,2730.03,2314.17,1835.82,1522.17,4344.63,3632.65,3100.87,1565.05,4452.53,3851.19,3415.65,1453.88,2829.31,2633.68,2475.39,
56000000,0.8,876.259,2725.87,2310.23,1833.08,1520.53,4340.14,3629.5,3097.95,1563.73,4447.87,3847.6,3413.55,1451.69,2826.48,2632.08,2474.18,
61000000,0.8,875.833,2723.38,2307.3,1831.46,1519.94,4335.57,3626.06,3095.37,1562.09,4445.94,3847.64,3413.46,1449.98,2824.32,2630.5,2472.47,
66000000,0.8,875.278,2722.21,2305.97,1829.85,1518.59,4331.5,3625.54,3093.35,1560.55,4443.57,3845.15,3412.91,1448.44,2822.92,2629.9,2471.79,
71000000,0.8,875.174,2721.04,2303.57,1828.3,1517.91,4325.66,3621.05,3090.84,1559.67,4434.38,3839.88,3409.75,1447.24,2820.98,2628.05,2470.5,
76000000,0.8,874.781,2717.86,2302.21,1827.46,1517.13,4323.62,3619.93,3089.68,1558.73,4432.5,3838.21,3408.22,1445.9,2820.27,2627.44,2470.24,
81000000,0.8,874.792,2716.6,2302.01,1825.47,1517.36,4323.17,3619.94,3088.88,1557.67,4431.78,3838.54,3408.48,1445.09,2818.08,2626.37,2469.18,
86000000,0.8,874.726,2716.57,2301.06,1825.57,1515.77,4323.21,3618.18,3089.59,1556.92,4430.51,3837.36,3408.79,1444.13,2817.27,2625.82,2469.07,
91000000,0.8,874.745,2715.3,2300.7,1824.84,1515.44,4323.03,3619.24,3089.32,1556.39,4429.67,3838.69,3407.89,1443.53,2817.19,2625.7,2469.1,
96000000,0.8,874.622,2713.87,2299.54,1824.28,1515.03,4317.41,3615.08,3088.17,1555.9,4425.53,3835.49,3407.58,1442.63,2816.12,2624.87,2468.72,
